Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8871475,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.064686619,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8935021,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,AGEGROUP,AGEGROUP_YEARS15-19,,,,,39.4,39.38918304,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8940678,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.8,2.758379698,,,Colombia 2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8945078,MDG_0000000003,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARS15-19,,,,,48.1,48.13777542,,,Pakistan 2012-2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8957101,MDG_0000000003,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,AGEGROUP,AGEGROUP_YEARS15-19,,,,,26.9,26.88999939,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8977300,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.4,2.40712595,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8985272,MDG_0000000003,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2014,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,India 2015-2016 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8996053,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_YEARS15-19,,,,,10.3,10.30000019,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9007222,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2012,AGEGROUP,AGEGROUP_YEARS15-19,,,,,73.8,73.83346558,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9066401,MDG_0000000003,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,143.0,143.014328,,,Madagascar 2021 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9067522,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARS10-14,,,,,3.0,3.016793013,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9068517,MDG_0000000003,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARS10-14,,,,,3.4,3.432485104,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9074019,MDG_0000000003,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.4,0.361072063,,,Pakistan 2012-2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9156257,MDG_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.3,0.292384982,,,Rwanda 2019-2020 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9202261,MDG_0000000003,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS15-19,,,,,7.8,7.840000153,,,China 2013 Annual Population Change Survey (1‰ Survey),2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9202937,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_YEARS15-19,,,,,62.2,62.20989227,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9271819,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2022,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.3,2.292996168,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9313496,MDG_0000000003,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARS15-19,,,,,107.5,107.4911346,,,Afghanistan 2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9313524,MDG_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9333160,MDG_0000000003,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARS15-19,,,,,118.3,118.2613983,,,Bangladesh 2011 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9333283,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2020,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.051890947,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9346764,MDG_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9356271,MDG_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2012,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.8,1.799999952,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9428090,MDG_0000000003,COUNTRY,TUR,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS15-19,,,,,23.6,23.59000015,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9447310,MDG_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.6,0.632295728,,,Philippines 2013 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9460490,MDG_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2012,AGEGROUP,AGEGROUP_YEARS15-19,,,,,73.3,73.27622223,,,Ghana 2014 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9469026,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.5,2.50464654,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9480015,MDG_0000000003,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,46.9,46.90000153,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9541395,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS15-19,,,,,11.9,11.94999981,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9553022,MDG_0000000003,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.5,1.484127641,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9556450,MDG_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,51.0,51.00730133,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9574065,MDG_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9587803,MDG_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.8,0.755602539,,,Rwanda 2014-2015 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9598156,MDG_0000000003,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.2,1.175381184,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9604203,MDG_0000000003,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,49.3,49.31755829,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9626686,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.050000001,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9655155,MDG_0000000003,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARS15-19,,,,,70.6,70.64700317,,,South Africa 2011 Census,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9722159,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.070270851,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9730517,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2018,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.2,2.167298317,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9903188,MDG_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2023,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.6,0.618875146,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9906231,MDG_0000000003,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2022,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.3,1.340156078,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9927231,MDG_0000000003,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,80.9,80.94654846,,,Nigeria 2021 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10020588,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_YEARS15-19,,,,,11.0,10.96000004,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10046176,MDG_0000000003,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Rwanda 2017 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10047722,MDG_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2022,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.7,1.700000048,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
10056548,MDG_0000000003,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2012,AGEGROUP,AGEGROUP_YEARS15-19,,,,,57.0,57.0,,,Pakistan 2013-2014 Living Standards Measurement Survey,2025-05-06T16:35:10.26+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10062139,MDG_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.4,0.429982334,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10122733,MDG_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.3,0.280037165,,,Indonesia 2017 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10163918,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.1,0.059999999,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7774803,MDG_0000000003,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS15-19,,,,,57.1,57.09523392,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7794686,MDG_0000000003,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,AGEGROUP,AGEGROUP_YEARS15-19,,,,,6.3,6.347990036,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7826773,MDG_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2021,AGEGROUP,AGEGROUP_YEARS15-19,,,,,63.0,63.0,,,Ghana 2022 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7827227,MDG_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.8,0.794924974,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7829056,MDG_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0,0.0,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7831576,MDG_0000000003,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.1,1.087815642,,,Uganda 2018-2019 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7835796,MDG_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2022,AGEGROUP,AGEGROUP_YEARS15-19,,,,,46.1,46.09251022,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7837093,MDG_0000000003,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,AGEGROUP,AGEGROUP_YEARS15-19,,,,,95.7,95.67424011,,,Kenya 2015 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7837491,MDG_0000000003,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_FMLE,2021,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.2,1.20672214,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7856767,MDG_0000000003,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.6,0.589223623,,,Uganda 2014-2015 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7857027,MDG_0000000003,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS15-19,,,,,143.3,143.3433533,,,Madagascar 2016 Malaria Indicators Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7866482,MDG_0000000003,COUNTRY,NGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.8,2.750451088,,,Nigeria 2021 Multiple Indicator Cluster Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7891431,MDG_0000000003,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2017,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.0,1.0,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7935889,MDG_0000000003,COUNTRY,IDN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARS15-19,,,,,48.5,48.48956299,,,Indonesia 2012 Demography and Health Survey (National),2025-05-06T16:35:10.26+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7939900,MDG_0000000003,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARS10-14,,,,,1.1,1.12025094,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7944480,MDG_0000000003,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,AGEGROUP,AGEGROUP_YEARS15-19,,,,,64.0,63.98193741,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7967089,MDG_0000000003,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.8,0.821519673,,,Philippines 2017 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7978041,MDG_0000000003,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,7.1,7.078259468,,,Madagascar 2021 Demographic and Health Survey,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7984588,MDG_0000000003,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2021,AGEGROUP,AGEGROUP_YEARS15-19,,,,,1.9,1.858286619,,,Registration National Statistics & WPP2024,2025-05-06T16:35:10.26+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7992687,MDG_0000000003,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARS10-14,,,,,2.4,2.366592646,,,Ghana 2017 Maternal Health Survey,2025-05-06T16:35:10.26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8008629,MDG_0000000003,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,AGEGROUP,AGEGROUP_YEARS10-14,,,,,0.0,0.039999999,,,Registration Eurostat,2025-05-06T16:35:10.26+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8016358,MDG_0000000003,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARS15-19,,,,,4.6,4.599999905,,,Registration National Statistics,2025-05-06T16:35:10.26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
